154Ba	153	964766	537
154La	153	955416	322
154Ce	153	943940	215
154Pr	153	937621.738	121.32
154Nd	153	929333.977	56.51
154Pm	153	926449.364	49.73
154Sm	153	922216.164	1.56
154Eu	153	922985.955	1.44
154Gd	153	920873.398	1.28
154Tb	153	924684.106	48.64
154Dy	153	924429.028	7.99
154Ho	153	930606.841	8.83
154Er	153	932790.743	5.35
154Tm	153	941570.067	15.47
154Yb	153	946395.701	18.55
154Lu	153	957364	211
154Hf	153	964927	322
155La	154	959280	429
155Ce	154	948706	322
155Pr	154	940509.259	18.46
155Nd	154	933135.668	9.82
155Pm	154	928137.024	5.06
155Sm	154	924647.051	1.59
155Eu	154	922900.102	1.5
155Gd	154	922629.796	1.27
155Tb	154	923509.921	10.57
155Dy	154	925758.459	10.37
155Ho	154	929103.634	18.75
155Er	154	933215.684	6.54
155Tm	154	939209.578	10.65
155Yb	154	945783.217	17.82
155Lu	154	954326.011	20.66
155Hf	154	963317	320
155Ta	154	974312	322
156La	155	964519	429
156Ce	155	951884	322
156Pr	155	944640	215
156Nd	155	935078.868	214.74
156Pm	155	931117.49	3.89
156Sm	155	925538.511	9.17
156Eu	155	924763.285	3.85
156Gd	155	922130.562	1.27
156Tb	155	924754.43	4.09
156Dy	155	924284.038	1.28
156Ho	155	929705.436	64.42
156Er	155	931065.89	26.44
156Tm	155	938985.597	15.32
156Yb	155	942816.893	9.99
156Lu	155	953086.606	58.1
156Hf	155	959401.889	160.77
156Ta	155	972237	320
157Ce	156	957133	429
157Pr	156	947890	322
157Nd	156	939386.037	26.75
157Pm	156	933121.37	7.52
157Sm	156	928418.673	4.75
157Eu	156	925432.791	4.57
157Gd	156	923967.87	1.27
157Tb	156	924032.328	1.31
157Dy	156	925469.667	5.55
157Ho	156	928251.999	25.19
157Er	156	931922.655	28.45
157Tm	156	936973	30
157Yb	156	942649.23	11.72
157Lu	156	950144.045	12.96
157Hf	156	958236	210
157Ta	156	968230.251	161.1
157W	156	979098	429
158Ce	157	960644	429
158Pr	157	952410	322
158Nd	157	941970	215
158Pm	157	936565.121	14.44
158Sm	157	929950.979	5.25
158Eu	157	927798.581	11
158Gd	157	924111.646	1.27
158Tb	157	925420.166	1.5
158Dy	157	924414.597	2.53
158Ho	157	928944.692	29.1
158Er	157	929893.474	27.07
158Tm	157	936979.525	27.07
158Yb	157	939870.534	8.58
158Lu	157	949315.626	16.23
158Hf	157	954801.222	18.78
158Ta	157	966541	210
158W	157	974629	322
159Pr	158	955890	429
159Nd	158	946530	322
159Pm	158	939286.479	10.77
159Sm	158	933217.202	6.36
159Eu	158	929099.612	4.64
159Gd	158	926396.267	1.27
159Tb	158	925353.933	1.34
159Dy	158	925746.023	1.64
159Ho	158	927718.768	3.31
159Er	158	930690.875	3.94
159Tm	158	934975	30
159Yb	158	940054.787	19.1
159Lu	158	946635.615	40.43
159Hf	158	953995.838	18.04
159Ta	158	963028.052	21.13
159W	158	972845	320
159Re	158	984171	327
160Pr	159	960794	429
160Nd	159	949400	322
160Pm	159	943100	215
160Sm	159	935335.286	6.37
160Eu	159	931850.916	10.19
160Gd	159	927061.537	1.37
160Tb	159	927174.778	1.35
160Dy	159	925203.244	0.82
160Ho	159	928735.204	16.12
160Er	159	929077.13	26.03
160Tm	159	935263.106	36.78
160Yb	159	937559.763	7.76
160Lu	159	946033	61
160Hf	159	950682.513	10.24
160Ta	159	961541.679	58.31
160W	159	968516.753	160.84
160Re	159	982030	320
161Nd	160	954280	429
161Pm	160	946070	320
161Sm	160	939160.143	7.31
161Eu	160	933664.066	11.16
161Gd	160	929676.602	1.74
161Tb	160	927577.001	1.44
161Dy	160	926939.088	0.82
161Ho	160	927860.759	2.4
161Er	160	930003.191	9.42
161Tm	160	933549	30
161Yb	160	937906.846	16.48
161Lu	160	943572	30
161Hf	160	950279.151	24.2
161Ta	160	958369.031	26.17
161W	160	967197	210
161Re	160	977627.121	160.94
161Os	160	989287	429
162Nd	161	957541	429
162Pm	161	950220	322
162Sm	161	941460	210
162Eu	161	936979.303	37.81
162Gd	161	930992.146	4.3
162Tb	161	929493.955	39.04
162Dy	161	926804.168	0.82
162Ho	161	929101.485	3.39
162Er	161	928786.96	0.88
162Tm	161	934000.872	27.97
162Yb	161	935773.771	16.48
162Lu	161	943282.776	80.55
162Hf	161	947214.896	9.62
162Ta	161	957294.202	56.07
162W	161	963500.347	18.95
162Re	161	975844	210
162Os	161	984498	322
163Pm	162	953570	429
163Sm	162	945550	320
163Eu	162	939360.977	70.36
163Gd	162	934176.832	9.04
163Tb	162	930653.261	4.37
163Dy	162	928736.879	0.82
163Ho	162	928739.921	0.82
163Er	162	930039.567	4.98
163Tm	162	932657.941	5.93
163Yb	162	936339.8	16.49
163Lu	162	941179	30
163Hf	162	947113.258	26.59
163Ta	162	954337.195	40.86
163W	162	962524.511	56.63
163Re	162	972085.441	19.89
163Os	162	982617	320
164Pm	163	958271	429
164Sm	163	948360	320
164Eu	163	942693	122
164Gd	163	935830	110
164Tb	163	933356.559	107.35
164Dy	163	929180.472	0.82
164Ho	163	930239.483	1.63
164Er	163	929207.392	0.83
164Tm	163	933543.281	26.18
164Yb	163	934495.103	16.49
164Lu	163	941339	30
164Hf	163	944370.544	16.98
164Ta	163	953534	30
164W	163	958952.222	10.38
164Re	163	970507.124	58.56
164Os	163	978075.966	160.94
164Ir	163	992116	338
165Sm	164	952970	430
165Eu	164	945546	148
165Gd	164	939395	130
165Tb	164	934980	110
165Dy	164	931709.054	0.82
165Ho	164	930328.047	1.08
165Er	164	930733.198	1.03
165Tm	164	932442.269	1.79
165Yb	164	935270.241	28.49
165Lu	164	939406.758	28.49
165Hf	164	944567	30
165Ta	164	950780.303	14.88
165W	164	958280.974	26.81
165Re	164	967085.375	25.32
165Os	164	976602	210
165Ir	164	987555	170
166Sm	165	956275	429
166Eu	165	949320	384
166Gd	165	941460	210
166Tb	165	937858.119	75.15
166Dy	165	932812.461	0.93
166Ho	165	932290.139	1.08
166Er	165	930299.023	1.25
166Tm	165	933560.092	12.45
166Yb	165	933874.249	7.62
166Lu	165	939859	32
166Hf	165	942180	30
166Ta	165	950512	30
166W	165	955031.346	10.17
166Re	165	965760.94	77.62
166Os	165	972698.141	19.28
166Ir	165	985664	210
166Pt	165	994923	322
167Eu	166	952753	429
167Gd	166	945450	320
167Tb	166	939960	210
167Dy	166	935661.823	64.65
167Ho	166	933138.994	5.61
167Er	166	932054.119	1.25
167Tm	166	932856.635	1.39
167Yb	166	934953.337	4.27
167Lu	166	938270	34
167Hf	166	942600	30
167Ta	166	948093	30
167W	166	954805.873	19.6
167Re	166	962607	43
167Os	166	971548.938	78.02
167Ir	166	981671.981	19.69
167Pt	166	992901	325
168Eu	167	957337	537
168Gd	167	948080	430
168Tb	167	943400	320
168Dy	167	937133.716	150.3
168Ho	167	935521.676	32.23
168Er	167	932376.192	1.25
168Tm	167	934177.868	1.83
168Yb	167	933889.106	1.28
168Lu	167	938735.139	42.15
168Hf	167	940568	30
168Ta	167	948047	30
168W	167	951805.262	14.24
168Re	167	961572.608	33.08
168Os	167	967798.812	10.63
168Ir	167	979960.981	59.27
168Pt	167	988183.004	160.97
169Gd	168	952600	540
169Tb	168	945970	320
169Dy	168	940313.971	322.78
169Ho	168	936878.63	21.53
169Er	168	934596.353	1.26
169Tm	168	934218.35	0.87
169Yb	168	935182.016	1.29
169Lu	168	937643.653	3.47
169Hf	168	941259	30
169Ta	168	946011	30
169W	168	951778.677	16.57
169Re	168	958765.991	12.21
169Os	168	967017.833	27.01
169Ir	168	976281.287	25.02
169Pt	168	986567	210
169Au	168	998080	320
170Gd	169	955577	640
170Tb	169	949840	430
170Dy	169	942390	210
170Ho	169	939625.289	53.7
170Er	169	935470.673	1.65
170Tm	169	935806.507	0.85
170Yb	169	934767.245	0.01
170Lu	169	938479.234	18.08
170Hf	169	939609	30
170Ta	169	946175	30
170W	169	949231.2	14.16
170Re	169	958224.966	24.8
170Os	169	963578.673	10.49
170Ir	169	974922	95
170Pt	169	982502.095	19.58
170Au	169	995972	211
171Tb	170	952730	540
171Dy	170	946120	320
171Ho	170	941471.49	644.12
171Er	170	938036.148	1.67
171Tm	170	936435.126	1.04
171Yb	170	936331.517	0.01
171Lu	170	937918.66	1.99
171Hf	170	940492	31
171Ta	170	944476	30
171W	170	949451	30
171Re	170	955716	30
171Os	170	963175.348	19.13
171Ir	170	971645.522	41.29
171Pt	170	981245.502	78.09
171Au	170	991881.542	22.23
171Hg	171	003736	325
172Tb	171	957219	540
172Dy	171	948460	320
172Ho	171	944730	210
172Er	171	939362.344	4.3
172Tm	171	938406.067	5.9
172Yb	171	936386.658	0.01
172Lu	171	939091.417	2.5
172Hf	171	939449.716	26.22
172Ta	171	944895	30
172W	171	947292	30
172Re	171	955408.079	41.86
172Os	171	960017.088	13.72
172Ir	171	970607.036	34.78
172Pt	171	977340.788	11.13
172Au	171	989996.708	60.28
172Hg	171	998863.391	161.11
173Dy	172	952830	430
173Ho	172	947020	320
173Er	172	942400	210
173Tm	172	939606.632	4.72
173Yb	172	938216.215	0.01
173Lu	172	938935.822	1.68
173Hf	172	940513	30
173Ta	172	943750	30
173W	172	947689	30
173Re	172	953243	30
173Os	172	959808.375	16.05
173Ir	172	967505.496	11.83
173Pt	172	976443.315	60.09
173Au	172	986223.808	24.45
173Hg	172	997091	210
174Dy	173	955587	540
174Ho	173	950950	320
174Er	173	944230	320
174Tm	173	942174.064	48.01
174Yb	173	938867.548	0.01
174Lu	173	940342.938	1.68
174Hf	173	940048.48	2.42
174Ta	173	944454	30
174W	173	946079	30
174Re	173	953115	30
174Os	173	957063.152	11
174Ir	173	966866.676	26.11
174Pt	173	972819.832	11.11
174Au	173	984718	95
174Hg	173	992870.583	20.62
175Ho	174	953620	430
175Er	174	947770	430
175Tm	174	943842.313	53.67
175Yb	174	941281.91	0.07
175Lu	174	940777.308	1.29
175Hf	174	941511.527	2.44
175Ta	174	943737	30
175W	174	946717	30
175Re	174	951381	30
175Os	174	956945.105	12.64
175Ir	174	964149.521	13.29
175Pt	174	972395.457	19.52
175Au	174	981316.085	41.48
175Hg	174	991441.086	78.25
176Ho	175	957820	540
176Er	175	949940	430
176Tm	175	946997.711	107.35
176Yb	175	942574.708	0.01
176Lu	175	942691.809	1.3
176Hf	175	941409.905	1.59
176Ta	175	944857	33
176W	175	945634	30
176Re	175	951623	30
176Os	175	954806	30
176Ir	175	963630.119	17.98
176Pt	175	968938.214	13.66
176Au	175	980116.927	35.62
176Hg	175	987348.335	11.93
176Tl	176	624.367	80.6
177Er	176	953990	540
177Tm	176	949040	320
177Yb	176	945263.848	0.23
177Lu	176	943763.668	1.31
177Hf	176	943230.32	1.51
177Ta	176	944482.073	3.55
177W	176	946643	30
177Re	176	950328	30
177Os	176	954957.882	15.68
177Ir	176	961301.5	21.21
177Pt	176	968469.529	16.09
177Au	176	976870.379	11.26
177Hg	176	986277.376	80.57
177Tl	176	996413.797	23.21
178Er	177	956779	640
178Tm	177	952640	430
178Yb	177	946649.71	10.73
178Lu	177	945960.162	2.41
178Hf	177	943708.456	1.51
178Ta	177	945681	56
178W	177	945885.925	16.31
178Re	177	950989	30
178Os	177	953253.3	14.63
178Ir	177	961082	21.21
178Pt	177	965649.248	10.87
178Au	177	976055.945	10.82
178Hg	177	982484.158	11.56
178Tl	177	994857	96
178Pb	178	3837.163	25.72
179Tm	178	955340	540
179Yb	178	950040	210
179Lu	178	947333.082	5.52
179Hf	178	945825.838	1.51
179Ta	178	945939.187	1.57
179W	178	947079.501	15.64
179Re	178	949989.715	26.45
179Os	178	953816.669	17.71
179Ir	178	959117.596	10.48
179Pt	178	965358.719	8.56
179Au	178	973173.668	12.55
179Hg	178	981826.899	29.27
179Tl	178	991123.405	41.64
179Pb	179	2201.452	81.14
180Tm	179	959291	540
180Yb	179	952120	320
180Lu	179	949890.876	75.92
180Hf	179	946559.669	1.52
180Ta	179	947468.392	2.08
180W	179	946713.435	1.54
180Re	179	950791.568	22.96
180Os	179	952379.93	17.59
180Ir	179	959229.446	23.3
180Pt	179	963031.563	11.78
180Au	179	972489.883	5.13
180Hg	179	978260.249	13.57
180Tl	179	989923.019	64.42
180Pb	179	997915.842	13.3
181Tm	180	962243	640
181Yb	180	955890	320
181Lu	180	951908	135
181Hf	180	949110.965	1.52
181Ta	180	947999.331	1.5
181W	180	948218.863	1.55
181Re	180	950061.523	13.47
181Os	180	953247.188	27.2
181Ir	180	957634.694	5.63
181Pt	180	963089.927	14.69
181Au	180	970079.103	21.44
181Hg	180	977819.357	16.51
181Tl	180	986259.992	9.77
181Pb	180	996653.386	80.95
182Yb	181	958325	430
182Lu	181	955040	210
182Hf	181	950563.816	6.61
182Ta	181	950155.413	1.5
182W	181	948205.721	0.79
182Re	181	951211.645	109.48
182Os	181	952110.153	23.34
182Ir	181	958076.296	22.5
182Pt	181	961171.571	14.05
182Au	181	969617.874	21.74
182Hg	181	974689.132	10.51
182Tl	181	985691.88	12.7
182Pb	181	992672.94	12.98
183Yb	182	962319	430
183Lu	182	957363	86
183Hf	182	953534.004	32.24
183Ta	182	951376.18	1.52
183W	182	950224.5	0.79
183Re	182	950821.39	8.62
183Os	182	953124.719	53.42
183Ir	182	956839.968	26.19
183Pt	182	961596.653	16.67
183Au	182	967588.108	10.11
183Hg	182	974444.629	7.6
183Tl	182	982192.846	10.01
183Pb	182	991867.668	30.22
184Yb	183	965067	540
184Lu	183	960910	320
184Hf	183	955448.587	42.62
184Ta	183	954010.038	27.92
184W	183	950933.26	0.78
184Re	183	952528.267	4.58
184Os	183	952492.949	0.88
184Ir	183	957476	30
184Pt	183	959920.039	16.73
184Au	183	967451.524	23.91
184Hg	183	971713.221	10.8
184Tl	183	981875.093	10.75
184Pb	183	988135.702	13.74
184Bi	184	1141.25	83.85
185Yb	184	969404	540
185Lu	184	963620	320
185Hf	184	958862	69
185Ta	184	955561.396	15.2
185W	184	953421.286	0.78
185Re	184	952958.337	0.87
185Os	184	954045.995	0.89
185Ir	184	956698	30
185Pt	184	960613.659	27.73
185Au	184	965798.874	2.8
185Hg	184	971890.676	14.64
185Tl	184	978789.191	22.19
185Pb	184	987609.989	17.36
185Bi	184	997600	87
186Lu	185	967568	430
186Hf	185	960897	55
186Ta	185	958553.111	64.42
186W	185	954365.215	1.3
186Re	185	954989.419	0.88
186Os	185	953837.66	0.81
186Ir	185	957946.754	17.74
186Pt	185	959350.846	23.34
186Au	185	965952.703	22.5
186Hg	185	969362.017	12.5
186Tl	185	978650.841	24
186Pb	185	984238.196	12.19
186Bi	185	996622.402	18.09
186Po	186	4402.577	19.63
187Lu	186	970392	430
187Hf	186	964770	320
187Ta	186	960391	60
187W	186	957161.323	1.3
187Re	186	955752.288	0.79
187Os	186	955749.64	0.79
187Ir	186	957542	30
187Pt	186	960616.976	25.81
187Au	186	964543.155	23.94
187Hg	186	969814.158	14.92
187Tl	186	975904.743	8.64
187Pb	186	983910.836	5.46
187Bi	186	993147.276	10.74
187Po	187	3036.624	34.24
188Lu	187	974460	540
188Hf	187	966850	320
188Ta	187	963916	59
188W	187	958488.395	3.31
188Re	187	958113.728	0.79
188Os	187	955837.361	0.78
188Ir	187	958835.046	10.11
188Pt	187	959397.56	5.69
188Au	187	965247.969	2.9
188Hg	187	967576.91	13.17
188Tl	187	976020.886	32.1
188Pb	187	980874.592	11.4
188Bi	187	992276.184	12
188Po	187	999415.655	21.44
189Hf	188	970840	320
189Ta	188	965830	210
189W	188	961763	43
189Re	188	959227.817	8.79
189Os	188	958146.005	0.71
189Ir	188	958722.669	13.5
189Pt	188	960848.542	10.83
189Au	188	963948.286	21.55
189Hg	188	968194.748	33.87
189Tl	188	973573.527	8.98
189Pb	188	980843.639	15.09
189Bi	188	989195.141	22.38
189Po	188	998473.415	23.68
190Hf	189	973129	430
190Ta	189	969390	210
190W	189	963089.066	42.64
190Re	189	961743.36	76.06
190Os	189	958445.496	0.69
190Ir	189	960543.445	1.47
190Pt	189	959949.876	0.7
190Au	189	964751.75	3.7
190Hg	189	966322.169	17.07
190Tl	189	973835.551	8.53
190Pb	189	978081.828	13.43
190Bi	189	988620.883	24.22
190Po	189	995100.519	14.45
191Ta	190	971560	320
191W	190	966531	45
191Re	190	963123.437	11.01
191Os	190	960928.159	0.7
191Ir	190	960591.527	1.4
191Pt	190	961676.363	4.43
191Au	190	963716.455	5.28
191Hg	190	967158.247	23.91
191Tl	190	971784.096	7.88
191Pb	190	978281	40
191Bi	190	985786.975	8.03
191Po	190	994558.488	7.62
191At	191	4148.086	17.28
192Ta	191	975240	430
192W	191	968170	210
192Re	191	966088	76
192Os	191	961478.881	2.48
192Ir	191	962602.485	1.41
192Pt	191	961042.736	2.75
192Au	191	964817.684	16.99
192Hg	191	965634.182	16.67
192Tl	191	972225	34
192Pb	191	975785.115	14.27
192Bi	191	985470.078	32.32
192Po	191	991335.788	11.92
192At	192	3141.034	29.92
193Ta	192	977595	430
193W	192	971780	210
193Re	192	967545	42
193Os	192	964149.753	2.49
193Ir	192	962923.824	1.42
193Pt	192	962984.616	1.45
193Au	192	964138.447	9.31
193Hg	192	966653.377	16.64
193Tl	192	970501.997	7.2
193Pb	192	976173.234	53.22
193Bi	192	982947.223	8.13
193Po	192	991062.403	15.59
193At	192	999927.728	23.22
193Rn	193	9707.964	26.95
194Ta	193	981428	540
194W	193	973670	320
194Re	193	970760	210
194Os	193	965179.477	2.57
194Ir	193	965075.773	1.43
194Pt	193	962683.527	0.53
194Au	193	965419.062	2.27
194Hg	193	965449.111	3.1
194Tl	193	971081.411	15
194Pb	193	974011.706	18.71
194Bi	193	982792.362	6.63
194Po	193	988186.015	13.86
194At	193	999226.872	26.76
194Rn	194	6144.424	18.14
195W	194	977445	320
195Re	194	972540	320
195Os	194	968318	60
195Ir	194	965976.967	1.43
195Pt	194	964794.353	0.53
195Au	194	965037.851	1.2
195Hg	194	966705.751	24.84
195Tl	194	969774.096	11.9
195Pb	194	974548.743	19.28
195Bi	194	980648.762	5.67
195Po	194	988130.617	40.11
195At	194	996274.485	10.27
195Rn	195	5421.699	54.21
196W	195	979731	430
196Re	195	975800	320
196Os	195	969643.277	43
196Ir	195	968399.696	41.23
196Pt	195	964954.675	0.54
196Au	195	966571.221	3.17
196Hg	195	965833.444	3.16
196Tl	195	970481.192	13
196Pb	195	972787.466	8.27
196Bi	195	980666.509	26.22
196Po	195	985536.094	14.5
196At	195	995797.421	32.51
196Rn	196	2115.945	15.47
197W	196	983747	430
197Re	196	977990	320
197Os	196	972830	210
197Ir	196	969657.233	21.58
197Pt	196	967343.053	0.57
197Au	196	966570.114	0.58
197Hg	196	967213.713	3.44
197Tl	196	969573.986	17.52
197Pb	196	973434.717	5.15
197Bi	196	978864.929	8.94
197Po	196	985659.607	53.33
197At	196	993177.357	8.57
197Rn	197	1621.43	17.38
197Fr	197	11008.09	58.4
198Re	197	981600	430
198Os	197	974410	210
198Ir	197	972280	210
198Pt	197	967896.734	2.25
198Au	197	968243.724	0.57
198Hg	197	966769.179	0.49
198Tl	197	970446.673	8.1
198Pb	197	972015.397	9.39
198Bi	197	979206	30
198Po	197	983388.672	18.7
198At	197	992791.673	6.3
198Rn	197	998679.156	14.4
198Fr	198	10278.138	34.59
199Re	198	984047	430
199Os	198	978010	210
199Ir	198	973807.115	44.07
199Pt	198	970597.038	2.31
199Au	198	968766.582	0.58
199Hg	198	968280.989	0.56
199Tl	198	969877	30
199Pb	198	972912.542	10.73
199Bi	198	977672.893	11.34
199Po	198	983673.021	19.38
199At	198	990527.719	5.78
199Rn	198	998390.273	40.35
199Fr	199	7269.389	14.73
200Os	199	979840	320
200Ir	199	976800	210
200Pt	199	971444.625	21.58
200Au	199	970756.556	28.68
200Hg	199	968326.934	0.56
200Tl	199	970963.602	6.18
200Pb	199	971818.332	11.73
200Bi	199	978131.093	23.96
200Po	199	981812.27	8.13
200At	199	990351.1	26.26
200Rn	199	995700.707	14.68
200Fr	200	6583.507	32.86
201Os	200	983640	320
201Ir	200	978640	210
201Pt	200	974513.293	53.78
201Au	200	971657.665	3.45
201Hg	200	970303.038	0.76
201Tl	200	970820.168	15.22
201Pb	200	972870.425	14.75
201Bi	200	977008.512	16.29
201Po	200	982263.777	5.3
201At	200	988417.061	8.78
201Rn	200	995628.179	53.38
201Fr	201	3852.496	9.74
201Ra	201	12814.683	21.79
202Os	201	985950	430
202Ir	201	981990	320
202Pt	201	975639	27
202Au	201	973856	25
202Hg	201	970643.585	0.75
202Tl	201	972109.089	1.72
202Pb	201	972151.604	4.07
202Bi	201	977733.1	16.52
202Po	201	980738.881	9.3
202At	201	988630.38	30.03
202Rn	201	993263.902	18.8
202Fr	202	3323.946	7.55
202Ra	202	9742.264	16.12
203Os	202	991798	430
203Ir	202	984230	430
203Pt	202	978930	210
203Au	202	975154.498	3.3
203Hg	202	972872.326	1.74
203Tl	202	972344.022	1.25
203Pb	202	973390.535	7.03
203Bi	202	976892.145	13.71
203Po	202	981415.995	9.29
203At	202	986942.957	11.35
203Rn	202	993393.732	19.51
203Fr	203	940.872	6.68
203Ra	203	9298.745	40.92
204Ir	203	989600	430
204Pt	203	980760	210
204Au	203	977831	215
204Hg	203	973494.037	0.53
204Tl	203	973863.337	1.23
204Pb	203	973043.42	1.23
204Bi	203	977835.717	9.85
204Po	203	980309.863	11.82
204At	203	987251.197	23.92
204Rn	203	991443.644	7.99
204Fr	204	651.974	26.38
204Ra	204	6502.228	16.39
205Ir	204	993602	540
205Pt	204	986080	320
205Au	204	979850	210
205Hg	204	976073.125	3.92
205Tl	204	974427.237	1.32
205Pb	204	974481.597	1.22
205Bi	204	977386.323	5.48
205Po	204	981190.004	10.79
205At	204	986074.041	16.19
205Rn	204	991723.204	5.45
205Fr	204	998593.858	8.39
205Ra	205	6268.415	75.7
205Ac	205	15144.158	54.55
206Pt	205	989660	320
206Au	205	984740	320
206Hg	205	977513.756	21.94
206Tl	205	976110.026	1.37
206Pb	205	974465.124	1.22
206Bi	205	978498.757	8.19
206Po	205	980473.654	4.3
206At	205	986656.148	16.16
206Rn	205	990195.358	9.22
206Fr	205	998666.211	30.26
206Ra	206	3827.763	19.33
206Ac	206	14470.787	54.2
207Pt	206	995126	430
207Au	206	988395	322
207Hg	206	982300	32
207Tl	206	977418.586	5.83
207Pb	206	975896.735	1.23
207Bi	206	978470.471	2.57
207Po	206	981593.252	7.14
207At	206	985799.783	13.31
207Rn	206	990730.2	9.12
207Fr	206	996946.474	18.79
207Ra	207	3805.161	57.11
207Ac	207	11965.973	54.09
208Pt	207	998937	429
208Au	207	993450	320
208Hg	207	985759	33
208Tl	207	982017.992	1.99
208Pb	207	976651.918	1.23
208Bi	207	979741.981	2.47
208Po	207	981245.616	1.86
208At	207	986613.042	9.57
208Rn	207	989634.295	11.95
208Fr	207	997138.018	12.7
208Ra	208	1854.929	9.68
208Ac	208	11544.073	59.81
208Th	208	17910.722	36.7
209Au	208	997273	429
209Hg	208	990720	160
209Tl	208	985351.75	6.55
209Pb	208	981089.898	1.87
209Bi	208	980398.519	1.46
209Po	208	982430.276	1.9
209At	208	986169.944	5.47
209Rn	208	990401.388	10.69
209Fr	208	995953.197	15.72
209Ra	209	1994.879	6.16
209Ac	209	9494.22	54.33
209Th	209	017571	150
210Au	210	002500	430
210Hg	209	994240	210
210Tl	209	990072.97	12.45
210Pb	209	984188.301	1.55
210Bi	209	984120.156	1.46
210Po	209	982873.601	1.23
210At	209	987147.338	8.26
210Rn	209	989688.854	4.89
210Fr	209	996421.657	16.26
210Ra	210	475.356	9.86
210Ac	210	9436.13	61.62
210Th	210	15093.437	20.29
211Hg	210	999330	210
211Tl	210	993475	45
211Pb	210	988735.356	2.42
211Bi	210	987268.698	5.84
211Po	210	986653.085	1.34
211At	210	987496.147	2.92
211Rn	210	990600.686	7.31
211Fr	210	995555.259	12.87
211Ra	211	893.213	8.5
211Ac	211	7731.894	56.87
211Th	211	14933.183	78.37
211Pa	211	023704	110
212Hg	212	002960	320
212Tl	211	998335	215
212Pb	211	991895.975	1.97
212Bi	211	991285.016	1.98
212Po	211	988867.896	1.23
212At	211	990737.223	2.55
212Rn	211	990703.528	3.37
212Fr	211	996225.453	9.42
212Ra	211	999786.399	12.09
212Ac	212	7812.501	55.16
212Th	212	13001.487	10.85
212Pa	212	23181.425	80.36
213Hg	213	008230	320
213Tl	213	1915	29
213Pb	212	996560.867	7.46
213Bi	212	994383.608	5.45
213Po	212	992857.083	3.27
213At	212	992936.514	5.25
213Rn	212	993885.064	3.61
213Fr	212	996185.861	5.46
213Ra	213	370.97	10.54
213Ac	213	6607.333	16.39
213Th	213	13011.447	9.89
213Pa	213	21108.697	76.37
214Hg	214	012000	430
214Tl	214	006940	210
214Pb	213	999803.788	2.12
214Bi	213	998710.938	12.03
214Po	213	995201.208	1.55
214At	213	996371.601	4.61
214Rn	213	995362.566	9.86
214Fr	213	998970.785	9.26
214Ra	214	99.554	5.63
214Ac	214	6917.762	16.48
214Th	214	11481.431	11.44
214Pa	214	20918.561	81.72
215Hg	215	017400	430
215Tl	215	010640	320
215Pb	215	4661.59	56.3
215Bi	215	1749.149	6.03
215Po	214	999418.454	2.27
215At	214	998651.89	7.29
215Rn	214	998745.498	8.23
215Fr	215	341.456	7.58
215Ra	215	2720.08	8.17
215Ac	215	6474.132	13.31
215Th	215	11724.805	9.49
215Pa	215	19177.728	78.2
215U	215	26756.035	94.99
216Hg	216	021320	430
216Tl	216	015800	320
216Pb	216	008030	210
216Bi	216	6305.989	12
216Po	216	1913.506	1.94
216At	216	2422.631	3.83
216Rn	216	271.464	6.43
216Fr	216	3189.445	4.48
216Ra	216	3533.117	9.37
216Ac	216	8743.367	11.63
216Th	216	11055.714	12.92
216Pa	216	19108.242	57.46
216U	216	24762.747	30.15
217Tl	217	019660	430
217Pb	217	013140	320
217Bi	217	9372	19
217Po	217	6316.216	7.02
217At	217	4717.835	5.36
217Rn	217	3927.562	4.5
217Fr	217	4631.902	7.01
217Ra	217	6322.806	7.73
217Ac	217	9343.777	12.22
217Th	217	13103.444	11.39
217Pa	217	18323.692	17.08
217U	217	024663	77
218Tl	218	024885	429
218Pb	218	016590	320
218Bi	218	14188	29
218Po	218	8971.502	2.11
218At	218	8693.735	12.45
218Rn	218	5601.052	2.48
218Fr	218	7578.274	5.1
218Ra	218	7140.325	11.99
218Ac	218	11641.093	54.47
218Th	218	13276.242	11.28
218Pa	218	20057.853	19.67
218U	218	23504.829	14.72
219Pb	219	021770	430
219Bi	219	017480	210
219Po	219	13614	17
219At	219	11160.647	3.47
219Rn	219	9478.753	2.25
219Fr	219	9251.553	7.55
219Ra	219	10085.176	8.86
219Ac	219	12420.348	54.21
219Th	219	15535.677	54.29
219Pa	219	19903.65	55.3
219U	219	24999.161	54.5
219Np	219	31623.021	94.85
220Pb	220	025410	430
220Bi	220	022350	320
220Po	220	16386	19
220At	220	15433	15
220Rn	220	11392.534	1.94
220Fr	220	12326.778	4.32
220Ra	220	11025.562	8.84
220Ac	220	14754.45	6.57
220Th	220	15747.926	23.79
220Pa	220	021705	55
220U	220	024620	108
220Np	220	032540	210
221Bi	221	025870	320
221Po	221	21228	21
221At	221	18017	15
221Rn	221	15535.709	6.13
221Fr	221	14253.757	5.24
221Ra	221	13917.224	4.97
221Ac	221	15591.199	54.13
221Th	221	18186.236	8.76
221Pa	221	21874.846	55.05
221U	221	26323.299	54.87
221Np	221	032045	215
222Bi	222	030842	322
222Po	222	24140	43
222At	222	22494	17
222Rn	222	17576.286	2.09
222Fr	222	17582.62	8
222Ra	222	15373.355	4.78
222Ac	222	17843.887	5.55
222Th	222	18468.3	13.18
222Pa	222	023784	78
222U	222	26057.953	55.81
222Np	222	033300	210
223Bi	223	034500	430
